2.491596286306596824e+02	3.353474927202325375e+02
2.473620856672447985e+02	3.354684766507082827e+02
2.451959315770434671e+02	3.264089537209803211e+02
2.439789057661675997e+02	3.210239536621710954e+02
2.191584291479647959e+02	3.117806203278157113e+02
2.164709117964231666e+02	3.032629582676816540e+02
2.163484731733396416e+02	2.933675745279655871e+02
2.130473874507852940e+02	2.835173155250121226e+02
2.022413259976652853e+02	2.782737658190861225e+02
1.485255869341430639e+02	2.639883032197023454e+02
1.312796285391025037e+02	2.570598507428232438e+02
1.312796285391025037e+02	2.478588565155787933e+02
1.306655975504376670e+02	2.397243899221874130e+02
7.792798136859747160e+01	2.250169987650182009e+02
7.885652570396253225e+01	2.197047605684229552e+02
7.363659770160511187e+01	2.130666519639748628e+02
7.147764994076024436e+01	2.046195848448453773e+02
7.041215195340095079e+01	1.969130983642776869e+02
5.938149742025194655e+01	1.914932040031372082e+02
5.889718419958458639e+01	1.836225231084338532e+02
5.879415458396692884e+01	1.754496721398942896e+02
5.897041225714494317e+01	1.698438876739201362e+02
5.751123729765484427e+01	1.624083885768748701e+02
5.662204001755608829e+01	1.571051076623839720e+02
5.402759996201388049e+01	1.507359052427877089e+02
3.994393607155035397e+01	1.444092364811768618e+02
3.940241286628508988e+01	1.397972998092501200e+02
2.426151681553633921e+01	1.363514323711478369e+02
2.480133266052453678e+01	1.327222854764014528e+02
2.446596548190456133e+01	1.257385357722620824e+02
3.024470988733821741e+01	1.221169770032317388e+02
2.817769314859788210e-01	1.113004845254569375e+02
2.823838444243733647e-01	1.078675026601279683e+02
2.395568955266185185e-01	1.030527297195924064e+02
2.609701206246199945e-01	9.952306634673678332e+01
1.951413346787376213e-01	9.468630501331287519e+01
1.919672275117250138e-01	9.097589967404108791e+01
1.273207735817436514e-01	8.830677072180979792e+01
1.273207735817436514e-01	8.577698513482287979e+01
1.780666037687410608e-01	8.343842755492322283e+01
1.756865532653080209e-01	8.048853467787907334e+01
1.542728294655546506e-01	7.693063357580028594e+01
2.530858149482071440e-01	7.537112219425469561e+01
2.530858149482071440e-01	7.324437026901996717e+01
3.140870268007063260e-01	7.198005964144796565e+01
2.612922494357405867e-01	6.955104232015671073e+01
2.656531367912009500e-01	6.821927471192078940e+01
2.367493219224172663e-01	6.455971596140021518e+01
2.219211787461290442e-01	6.304781851907073076e+01
4.884497757115866534e-01	5.943801973547331841e+01
3.730078499504827505e-01	5.783559858551615918e+01
4.209267096531448260e-01	5.684672143514094245e+01
4.144447062426763750e-01	5.451619228455841437e+01
3.875095127283145757e-01	5.210342743535404253e+01
1.955270049971602475e-01	5.184979868675567616e+01
2.991274977487705655e-01	4.955775964422898028e+01
4.174156856448121289e-01	4.866652985326659575e+01
3.905440108551090361e-01	4.717825242447903378e+01
3.905440108551090361e-01	4.549708050896391853e+01
4.122855216624827790e-01	4.425676434750521082e+01
3.387419403802027773e-01	4.233471982605099981e+01
3.205294976303321164e-01	4.075634879126112509e+01
3.203311061917020197e-01	3.917652475751982166e+01
3.506768792528589529e-01	3.829089279014775116e+01
3.504784878142288562e-01	3.629926068058773581e+01
3.504784878142288562e-01	3.525266676721148684e+01
4.714028850281692939e-01	3.433249687217450941e+01
3.096309524974856231e-01	3.330426831114572650e+01
2.852330990109805953e-01	3.243732306123869336e+01
2.450145817494728817e-01	3.115030428535423113e+01
1.522486895557051412e-01	3.029385226411740462e+01
1.813988534727855040e-01	2.871233529627214409e+01
1.699261673164471631e-01	2.847231442345306007e+01
1.526695562536701800e-01	2.737455464714768638e+01
9.520010653048416316e-02	2.688028079785056335e+01
1.013521724320582962e-01	2.582987374687126803e+01
9.976508767877589889e-02	2.506523940886768287e+01
9.976508767877589889e-02	2.470273329198214896e+01
1.746767016341550516e-01	2.423505545274422346e+01
1.766603822484569264e-01	2.336040181474562871e+01
2.607175406565431786e-01	2.317316307839001155e+01
2.607175406565431786e-01	2.275626406178029271e+01
3.174880783396645256e-01	2.191844034301042399e+01
2.851624085194544023e-01	2.177084359709431283e+01
3.172901856027579015e-01	2.144776273678728984e+01
1.808445751754277353e-01	2.090645298976188826e+01
1.459446671343016533e-01	2.094248756589322369e+01
1.459446671343016533e-01	1.998257836297126744e+01
1.316727980444909463e-01	1.942376072982755275e+01
1.316727980444909463e-01	1.890571717040714717e+01
1.324663560063186196e-01	1.852234538651919493e+01
1.719284833505696497e-01	1.833553135421666624e+01
1.719284833505696497e-01	1.792613621903241139e+01
1.937587674405563121e-01	1.772227081645509372e+01
1.800724152706436598e-01	1.763032969115562665e+01
1.538943211163541491e-01	1.711954728560799666e+01
1.067129326248732468e-01	1.689029723822712370e+01
1.768997103654044167e-01	1.642963926428016208e+01
1.596397362436334788e-01	1.615139052687640486e+01
1.023478301561056014e-01	1.574987269264777545e+01
1.023478301561056014e-01	1.552319640287190872e+01
1.568629963507248704e-01	1.527515482093091670e+01
1.854133196677310025e-01	1.493222951078081095e+01
1.800522593721609610e-01	1.470517455662976580e+01
1.800522593721609610e-01	1.451013808190242926e+01
1.792587014103048659e-01	1.419877402401700728e+01
1.800522593721609610e-01	1.396301325658869708e+01
3.925505913330198382e-01	1.377062081739020272e+01
3.918313557298631622e-01	1.369637945604783980e+01
2.514144292115929602e-01	1.336097075092380493e+01
3.223908074791950185e-01	1.328904784892731961e+01
1.096830701134763331e-01	1.315505505508282447e+01
1.096830701134763331e-01	1.314152492242666703e+01
2.222582831489319233e-01	1.284843468309414938e+01
2.222582831489319233e-01	1.279961595863656321e+01
2.222582831489319233e-01	1.271041306004507376e+01
2.464524472814275668e-01	1.246438431743573183e+01
3.177946762327223951e-01	1.214409749908146452e+01
3.177946762327223951e-01	1.189385959471100485e+01
2.551813991042592988e-01	1.169536837867615731e+01
2.726256198536987085e-01	1.147997967118022089e+01
3.405931996808817530e-01	1.147924533871343478e+01
3.189967724774760427e-01	1.128912001760238581e+01
2.217229270778204864e-01	1.094655725566047089e+01
3.209899182032529552e-01	1.072684656840659123e+01
3.366381875299566673e-01	1.030726174506404291e+01
3.615840252936664001e-01	1.022771360344244940e+01
1.987273543109893126e-01	1.009611440100995061e+01
3.519798240281488688e-01	9.963949756238793753e+00
3.014007155456681630e-01	9.771882561374033216e+00
3.463897141799066048e-01	9.738865849599923408e+00
3.314935850833364839e-01	9.508338482721629958e+00
3.314935850833364839e-01	9.497190665856940939e+00
3.655803643093804567e-01	9.477347525015318297e+00
3.324017040837361492e-01	9.351643173426891664e+00
3.468931393353500425e-01	9.290250966896795859e+00
3.271042436105346951e-01	9.265084347732909009e+00
2.982027301567597988e-01	9.079899979852314118e+00
2.982027301567597988e-01	9.041431464797426543e+00
2.762206218376661582e-01	8.960862678439825757e+00
2.762206218376661582e-01	8.976777884364347315e+00
2.762206218376661582e-01	8.783934051685225342e+00
3.594691496766984073e-01	8.736320307663955731e+00
3.235306900020020748e-01	8.694414274824019628e+00
2.839777800778335859e-01	8.564564148435721336e+00
3.030850266498816836e-01	8.458136042077200045e+00
1.517274066908669283e-01	8.422179920799178987e+00
1.517274066908669283e-01	8.415026176943126046e+00
2.586780641193229258e-01	8.256245815395763188e+00
2.628412847897720894e-01	8.195122993787892440e+00
2.628412847897720894e-01	8.246957371557035898e+00
2.461013457108833791e-01	8.185212138130406601e+00
2.389588581824568791e-01	8.283641196711739596e+00
2.255279639563525507e-01	8.236271479636654291e+00
7.200536234046239770e-02	8.147797680541069454e+00
7.200536234046239770e-02	8.123942945429098117e+00
1.253370261165400734e-01	7.997617337367718626e+00
1.947182185995472992e-01	7.911963444322564598e+00
1.628072985701862763e-01	7.930564345000660431e+00
2.488993279144438020e-01	7.899284399821800307e+00
1.082939409239145334e-01	7.861639708895134859e+00
1.420068115357651095e-01	7.756378982580072190e+00
1.891367240920374115e-01	7.736377113115834980e+00
1.596426713643097628e-01	7.674983560416219319e+00
1.627812707654641144e-01	7.653845914876686862e+00
1.627812707654641144e-01	7.637974055340768231e+00
1.548468443828312502e-01	7.655825664657762708e+00
1.548468443828312502e-01	7.641479067822840143e+00
5.197170758427205328e-02	7.602656100185701149e+00
8.072827487313816164e-02	7.567229460013647824e+00
7.279409784629820024e-02	7.609398320936747062e+00
7.160378817761170467e-02	7.534953462588473982e+00
7.081023021575560961e-02	7.417345322654879780e+00
1.469219386541169570e-01	7.379282481702024832e+00
1.213192608027782171e-01	7.401297166147353224e+00
9.797683790731070985e-02	7.415181724392200024e+00
8.052476490513527096e-02	7.461943641717073916e+00
7.873928871322277701e-02	7.500581362627944060e+00
7.913607159048297035e-02	7.459640545659947719e+00
6.683984637044204646e-02	7.448924696105764909e+00
5.414541243061421483e-02	7.491801196813542063e+00
5.414541243061421483e-02	7.510976926851302693e+00
1.404245799402019657e-01	7.515975078975222878e+00
1.138223860280902500e-01	7.475153395480398366e+00
1.322946058442653339e-01	7.496520919399575433e+00
1.305245327342845485e-01	7.485026333028246270e+00
1.200119760827931259e-01	7.497620789450909484e+00
1.200119760827931259e-01	7.445996493915115089e+00
1.200119760827931259e-01	7.381838813722757742e+00
1.200119760827931259e-01	7.368883304342380036e+00
1.360410708078347852e-01	7.361924242469496171e+00
1.233466368680069536e-01	7.306512505266739232e+00
2.522552726617846020e-01	7.285545924163376874e+00
2.327545075125669882e-01	7.266671506621064758e+00
2.158618070575926140e-01	7.271665120985363551e+00
1.824570160969756216e-01	7.211321253194154401e+00
1.731340522676703131e-01	7.175876733331602253e+00
1.731340522676703131e-01	7.159564448611376974e+00
1.824570160969756216e-01	7.172061310044116844e+00
1.695756043341418717e-01	7.134872668105185056e+00
1.695756043341418717e-01	7.129484022676717991e+00
1.703649214061044859e-01	7.131603022202898323e+00
1.773063414514126634e-01	7.169386345410498684e+00
1.640194108884713842e-01	7.129616728926588820e+00
1.485694428496060482e-01	7.103118904833437774e+00
1.699663102010617877e-01	7.094666595724556046e+00
1.372523897526889414e-01	7.085736185053701952e+00
1.372523897526889414e-01	7.083755840195701481e+00
1.451865667795289028e-01	7.105568701800627274e+00
1.451865667795289028e-01	7.095697319724950880e+00
1.451865667795289028e-01	7.095833369880208963e+00
1.390393849796396353e-01	7.065960508674374196e+00
2.389700747636709366e-01	7.080555065365134126e+00
2.256830921143375690e-01	7.088890122519045711e+00
2.282471973494182294e-01	7.093705695225755115e+00
1.983914386300966726e-04	6.502969888117760000e+00
1.983914386300966726e-04	6.528612100086593095e+00
5.951743158902900177e-04	6.526175019772185948e+00
5.951743158902900177e-04	6.553630042062339456e+00
5.951743158902900177e-04	6.537718378436602862e+00
5.951743158902900177e-04	6.549000998753582437e+00
7.935657545203866903e-04	6.532870432641717073e+00
1.587123716348060043e-03	6.519285864151685317e+00
1.785515154978156716e-03	6.503075847031484891e+00
1.190348631780580035e-03	6.494586187577050751e+00
1.190348631780580035e-03	6.493292858869972761e+00
1.190348631780580035e-03	6.499562219862481172e+00
1.190348631780580035e-03	6.499634859485509786e+00
8.728896012200948462e-03	6.504676740737703966e+00
6.348346807016014282e-03	6.510629839770792238e+00
5.356397406558244256e-03	6.485242687253601090e+00
5.158005967928147584e-03	6.496429931588664886e+00
5.356397406558244256e-03	6.483495883120936831e+00
2.182290239574058432e-03	6.463458819033833791e+00
2.182290239574058432e-03	6.478391105748882772e+00
2.182290239574058432e-03	6.487909275794860875e+00
5.554788845188340929e-03	6.493756849485346372e+00
5.554788845188340929e-03	6.463990113594552334e+00
2.261366299842393346e-02	6.445051034021642700e+00
4.244843559888522577e-02	6.467041962584250570e+00
4.225004416025512910e-02	6.452852644614377020e+00
4.225004416025512910e-02	6.467199907491239408e+00
8.049983184605480346e-02	6.445495592116108341e+00
7.732572467904219593e-02	6.465122436409567186e+00
7.732572467904219593e-02	6.446340791352018762e+00
8.426860683454151513e-02	6.489140171453205319e+00
1.037060433312717578e-01	6.493885023200498985e+00
9.477944937262350322e-02	6.482871376510813910e+00
9.715999857780843740e-02	6.491399681889287621e+00
9.715999857780843740e-02	6.515256744782498721e+00
1.269023485553475439e-01	6.497491475390117621e+00
9.381320456736830238e-02	6.511691471841112744e+00
9.580034388369540466e-02	6.503112533252322081e+00
1.269023485553475439e-01	6.509199377210699744e+00
1.621930230710688647e-01	6.537436567010770361e+00
9.918792685368771345e-02	6.528635707931361054e+00
9.085559557030364886e-02	6.488590522730634191e+00
9.720200219234698125e-02	6.503980616360606426e+00
9.244099728829269225e-02	6.519046198804269387e+00
1.130683616359817734e-01	6.537700817414624943e+00
1.148536508116535515e-01	6.517551334376645578e+00
1.196146557157078405e-01	6.533400926742140236e+00
1.382346318581539890e-01	6.518129669544213023e+00
1.604470551430097203e-01	6.504210918680895404e+00
1.307066091735293867e-01	6.520447148335190235e+00
1.275230370870019669e-01	6.540309850584431040e+00
1.275230370870019669e-01	6.497425585654265312e+00
1.602134864019149063e-01	6.527955988479067884e+00
1.631892021302974172e-01	6.511392247339744976e+00
1.830219178475829267e-01	6.545529817250090865e+00
1.338618098114352506e-01	6.533987654190559269e+00
6.169364380207298382e-02	6.569557722016941881e+00
1.760693563316806376e-01	6.550177437024435889e+00
1.903496284058121546e-01	6.580604837168086974e+00
1.606542675390869590e-01	6.609048670170988515e+00
1.956780774715412008e-01	6.575517866865626004e+00
1.749357238926450009e-01	6.581961046633426626e+00
1.283346847995971984e-01	6.566325587344047143e+00
1.178282210388204021e-01	6.565474859944319341e+00
1.215925548587506455e-01	6.556082525780410286e+00
1.152432186193266261e-01	6.579298739717327038e+00
1.249636198291739220e-01	6.562134663596810746e+00
1.253652489781700297e-01	6.555571042352127620e+00
1.503347187956762809e-01	6.545236453855030057e+00
1.390459990556678349e-01	6.561884307865995858e+00
5.276539017725667691e-02	6.550256963738195104e+00
1.195957629237796027e-01	6.574672579693084273e+00
1.455894186038051430e-01	6.578036377428911230e+00
1.455894186038051430e-01	6.545730413721456920e+00
1.455894186038051430e-01	6.530139791093217738e+00
1.089011987801029591e-01	6.497731085094320846e+00
1.852303891886037945e-01	6.483429318406314756e+00
2.096119199072177253e-01	6.497594235503466820e+00
1.251429876169822819e-01	6.435977158468626058e+00
1.251429876169822819e-01	6.393374825071090228e+00
1.523190773131091191e-01	6.419366240171945570e+00
1.451893947067048884e-01	6.415601100049508787e+00
1.420152875397207026e-01	6.393870535586624548e+00
1.451893947067048884e-01	6.368796429111852397e+00
1.483633148574767802e-01	6.385595043873807164e+00
1.205961417938112845e-01	6.359795634751242766e+00
